,Set Score,Game Score,Serving at Start of Game?,Point Score,% Win,Number of Instances,Points Elapsed,Y,Stdev
6055,1-1,0-1,Returning,Start of Game,0.252252252252,111,0,0,0.041222430425
6056,1-1,1-1,Serving,0-15,0.444444444444,144,1,-1,0.04140866625
6057,1-1,1-1,Returning,15-0,0.555555555556,144,1,1,0.04140866625
6058,1-1,1-1,Serving,0-30,0.344262295082,61,2,-2,0.0608337922792
6059,1-1,1-1,Returning,30-0,0.655737704918,61,2,2,0.0608337922792
6060,1-1,1-1,Serving,0-40,0.35,20,3,-3,0.106653645039
6061,1-1,1-1,Returning,40-0,0.65,20,3,3,0.106653645039
6062,1-1,1-1,Serving,15-0,0.510729613734,233,1,1,0.0327485461715
6063,1-1,1-1,Returning,0-15,0.489270386266,233,1,-1,0.0327485461715
6064,1-1,1-1,Serving,15-15,0.488505747126,174,2,0,0.037894885027
6065,1-1,1-1,Returning,15-15,0.511494252874,174,2,0,0.037894885027
6066,1-1,1-1,Serving,15-30,0.383838383838,99,3,-1,0.0488769304748
6067,1-1,1-1,Returning,30-15,0.616161616162,99,3,1,0.0488769304748
6068,1-1,1-1,Serving,15-40,0.30612244898,49,4,-2,0.0658401737063
6069,1-1,1-1,Returning,40-15,0.69387755102,49,4,2,0.0658401737063
6070,1-1,1-1,Serving,30-0,0.542253521127,142,2,2,0.0418089753785
6071,1-1,1-1,Returning,0-30,0.457746478873,142,2,-2,0.0418089753785
6072,1-1,1-1,Serving,30-15,0.5,152,3,1,0.0405553552827
6073,1-1,1-1,Returning,15-30,0.5,152,3,-1,0.0405553552827
6074,1-1,1-1,Serving,30-30,0.468468468468,111,4,0,0.0473634369301
6075,1-1,1-1,Returning,30-30,0.531531531532,111,4,0,0.0473634369301
6076,1-1,1-1,Serving,30-40,0.430555555556,72,5,-1,0.0583544567868
6077,1-1,1-1,Returning,40-30,0.569444444444,72,5,1,0.0583544567868
6078,1-1,1-1,Serving,40-0,0.584905660377,106,3,3,0.0478589741231
6079,1-1,1-1,Returning,0-40,0.415094339623,106,3,-3,0.0478589741231
6080,1-1,1-1,Serving,40-15,0.514285714286,140,4,2,0.042240461169
6081,1-1,1-1,Returning,15-40,0.485714285714,140,4,-2,0.042240461169
6082,1-1,1-1,Serving,40-30,0.487603305785,121,5,1,0.0454405725771
6083,1-1,1-1,Returning,30-40,0.512396694215,121,5,-1,0.0454405725771
6084,1-1,1-1,Serving,40-40,0.518518518519,162,6,0,0.03925675726
6085,1-1,1-1,Returning,40-40,0.481481481481,162,6,0,0.03925675726
6086,1-1,1-1,Serving,40-AD,0.475409836066,61,7,-1,0.063940972246
6087,1-1,1-1,Returning,AD-40,0.524590163934,61,7,1,0.063940972246
6088,1-1,1-1,Serving,AD-40,0.544554455446,101,7,1,0.0495539410568
6089,1-1,1-1,Returning,40-AD,0.455445544554,101,7,-1,0.0495539410568
6090,1-1,1-1,Serving,Start of Game,0.485411140584,377,0,0,0.0257403462464
6091,1-1,1-1,Returning,Start of Game,0.514588859416,377,0,0,0.0257403462464
6092,1-1,1-2,Serving,0-15,0.438016528926,121,1,-1,0.045103924928
6093,1-1,2-1,Returning,15-0,0.561983471074,121,1,1,0.045103924928
6094,1-1,1-2,Serving,0-30,0.414634146341,41,2,-2,0.0769403746067
6095,1-1,2-1,Returning,30-0,0.585365853659,41,2,2,0.0769403746067
6096,1-1,1-2,Serving,0-40,0.571428571429,14,3,-3,0.132260014253
6097,1-1,2-1,Returning,40-0,0.428571428571,14,3,3,0.132260014253
6098,1-1,1-2,Serving,15-0,0.455958549223,193,1,1,0.0358508966519
6099,1-1,2-1,Returning,0-15,0.544041450777,193,1,-1,0.0358508966519
6100,1-1,1-2,Serving,15-15,0.426573426573,143,2,0,0.0413587864786
6101,1-1,2-1,Returning,15-15,0.573426573427,143,2,0,0.0413587864786
6102,1-1,1-2,Serving,15-30,0.311688311688,77,3,-1,0.0527846283268
6103,1-1,2-1,Returning,30-15,0.688311688312,77,3,1,0.0527846283268
6104,1-1,1-2,Serving,15-40,0.311111111111,45,4,-2,0.0690122352525
6105,1-1,2-1,Returning,40-15,0.688888888889,45,4,2,0.0690122352525
6106,1-1,1-2,Serving,30-0,0.484615384615,130,2,2,0.04383213728
6107,1-1,2-1,Returning,0-30,0.515384615385,130,2,-2,0.04383213728
6108,1-1,1-2,Serving,30-15,0.503546099291,141,3,1,0.0421065370491
6109,1-1,2-1,Returning,15-30,0.496453900709,141,3,-1,0.0421065370491
6110,1-1,1-2,Serving,30-30,0.453488372093,86,4,0,0.0536826017103
6111,1-1,2-1,Returning,30-30,0.546511627907,86,4,0,0.0536826017103
6112,1-1,1-2,Serving,30-40,0.338709677419,62,5,-1,0.0601054760859
6113,1-1,2-1,Returning,40-30,0.661290322581,62,5,1,0.0601054760859
6114,1-1,1-2,Serving,40-0,0.463414634146,82,3,3,0.0550677532798
6115,1-1,2-1,Returning,0-40,0.536585365854,82,3,-3,0.0550677532798
6116,1-1,1-2,Serving,40-15,0.466666666667,120,4,2,0.0455420034043
6117,1-1,2-1,Returning,15-40,0.533333333333,120,4,-2,0.0455420034043
6118,1-1,1-2,Serving,40-30,0.537634408602,93,5,1,0.0517005076085
6119,1-1,2-1,Returning,30-40,0.462365591398,93,5,-1,0.0517005076085
6120,1-1,1-2,Serving,40-40,0.4,120,6,0,0.04472135955
6121,1-1,2-1,Returning,40-40,0.6,120,6,0,0.04472135955
6122,1-1,1-2,Serving,40-AD,0.333333333333,45,7,-1,0.0702728368926
6123,1-1,2-1,Returning,AD-40,0.666666666667,45,7,1,0.0702728368926
6124,1-1,1-2,Serving,AD-40,0.44,75,7,1,0.0573178273605
6125,1-1,2-1,Returning,40-AD,0.56,75,7,-1,0.0573178273605
6126,1-1,1-2,Serving,Start of Game,0.449044585987,314,0,0,0.0280697235732
6127,1-1,2-1,Returning,Start of Game,0.550955414013,314,0,0,0.0280697235732
6128,1-1,1-3,Serving,0-15,0.285714285714,49,1,-1,0.0645362787789
6129,1-1,3-1,Returning,15-0,0.714285714286,49,1,1,0.0645362787789
6130,1-1,1-3,Serving,0-30,0.285714285714,21,2,-2,0.0985807941918
6131,1-1,3-1,Returning,30-0,0.714285714286,21,2,2,0.0985807941918
6132,1-1,1-3,Serving,0-40,0.272727272727,11,3,-3,0.134281626523
6133,1-1,3-1,Returning,40-0,0.727272727273,11,3,3,0.134281626523
6134,1-1,1-3,Serving,15-0,0.186666666667,75,1,1,0.0449921803906
6135,1-1,3-1,Returning,0-15,0.813333333333,75,1,-1,0.0449921803906
6136,1-1,1-3,Serving,15-15,0.2,55,2,0,0.0539359889971
6137,1-1,3-1,Returning,15-15,0.8,55,2,0,0.0539359889971
6138,1-1,1-3,Serving,15-30,0.212121212121,33,3,-1,0.0711647264279
6139,1-1,3-1,Returning,30-15,0.787878787879,33,3,1,0.0711647264279
6140,1-1,1-3,Serving,15-40,0.117647058824,17,4,-2,0.0781424899006
6141,1-1,3-1,Returning,40-15,0.882352941176,17,4,2,0.0781424899006
6142,1-1,1-3,Serving,30-0,0.229166666667,48,2,2,0.0606646014224
6143,1-1,3-1,Returning,0-30,0.770833333333,48,2,-2,0.0606646014224
6144,1-1,1-3,Serving,30-15,0.195652173913,46,3,1,0.0584905047582
6145,1-1,3-1,Returning,15-30,0.804347826087,46,3,-1,0.0584905047582
6146,1-1,1-3,Serving,30-30,0.275,40,4,0,0.0706001062322
6147,1-1,3-1,Returning,30-30,0.725,40,4,0,0.0706001062322
6148,1-1,1-3,Serving,30-40,0.166666666667,30,5,-1,0.068041381744
6149,1-1,3-1,Returning,40-30,0.833333333333,30,5,1,0.068041381744
6150,1-1,1-3,Serving,40-0,0.264705882353,34,3,3,0.075661140504
6151,1-1,3-1,Returning,0-40,0.735294117647,34,3,-3,0.075661140504
6152,1-1,1-3,Serving,40-15,0.146341463415,41,4,2,0.0551993371073
6153,1-1,3-1,Returning,15-40,0.853658536585,41,4,-2,0.0551993371073
6154,1-1,1-3,Serving,40-30,0.216216216216,37,5,1,0.0676770479001
6155,1-1,3-1,Returning,30-40,0.783783783784,37,5,-1,0.0676770479001
6156,1-1,1-3,Serving,40-40,0.078431372549,51,6,0,0.0376464180389
6157,1-1,3-1,Returning,40-40,0.921568627451,51,6,0,0.0376464180389
6158,1-1,1-3,Serving,40-AD,0.0434782608696,23,7,-1,0.0425225779932
6159,1-1,3-1,Returning,AD-40,0.95652173913,23,7,1,0.0425225779932
6160,1-1,1-3,Serving,AD-40,0.107142857143,28,7,1,0.0584512205989
6161,1-1,3-1,Returning,40-AD,0.892857142857,28,7,-1,0.0584512205989
6162,1-1,1-3,Serving,Start of Game,0.225806451613,124,0,0,0.0375475932418
6163,1-1,3-1,Returning,Start of Game,0.774193548387,124,0,0,0.0375475932418
6164,1-1,1-4,Serving,0-15,0.211538461538,52,1,-1,0.0566347849125
6165,1-1,4-1,Returning,15-0,0.788461538462,52,1,1,0.0566347849125
6166,1-1,1-4,Serving,0-30,0.25,20,2,-2,0.0968245836552
6167,1-1,4-1,Returning,30-0,0.75,20,2,2,0.0968245836552
6168,1-1,1-4,Serving,0-40,0.571428571429,7,3,-3,0.187043905917
6169,1-1,4-1,Returning,40-0,0.428571428571,7,3,3,0.187043905917
6170,1-1,1-4,Serving,15-0,0.244444444444,45,1,1,0.0640644394383
6171,1-1,4-1,Returning,0-15,0.755555555556,45,1,-1,0.0640644394383
6172,1-1,1-4,Serving,15-15,0.169811320755,53,2,0,0.0515743530124
6173,1-1,4-1,Returning,15-15,0.830188679245,53,2,0,0.0515743530124
6174,1-1,1-4,Serving,15-30,0.115384615385,26,3,-1,0.0626562680016
6175,1-1,4-1,Returning,30-15,0.884615384615,26,3,1,0.0626562680016
6176,1-1,1-4,Serving,15-40,0.333333333333,18,4,-2,0.111111111111
6177,1-1,4-1,Returning,40-15,0.666666666667,18,4,2,0.111111111111
6178,1-1,1-4,Serving,30-0,0.333333333333,24,2,2,0.0962250448649
6179,1-1,4-1,Returning,0-30,0.666666666667,24,2,-2,0.0962250448649
6180,1-1,1-4,Serving,30-15,0.224489795918,49,3,1,0.0596065548113
6181,1-1,4-1,Returning,15-30,0.775510204082,49,3,-1,0.0596065548113
6182,1-1,1-4,Serving,30-30,0.142857142857,35,4,0,0.0591484765151
6183,1-1,4-1,Returning,30-30,0.857142857143,35,4,0,0.0591484765151
6184,1-1,1-4,Serving,30-40,0.166666666667,24,5,-1,0.0760725774313
6185,1-1,4-1,Returning,40-30,0.833333333333,24,5,1,0.0760725774313
6186,1-1,1-4,Serving,40-0,0.266666666667,15,3,3,0.114179845144
6187,1-1,4-1,Returning,0-40,0.733333333333,15,3,-3,0.114179845144
6188,1-1,1-4,Serving,40-15,0.235294117647,34,4,2,0.072746699106
6189,1-1,4-1,Returning,15-40,0.764705882353,34,4,-2,0.072746699106
6190,1-1,1-4,Serving,40-30,0.233333333333,30,5,1,0.0772202237951
6191,1-1,4-1,Returning,30-40,0.766666666667,30,5,-1,0.0772202237951
6192,1-1,1-4,Serving,40-40,0.175,40,6,0,0.0600780742035
6193,1-1,4-1,Returning,40-40,0.825,40,6,0,0.0600780742035
6194,1-1,1-4,Serving,40-AD,0.1875,16,7,-1,0.097578093725
6195,1-1,4-1,Returning,AD-40,0.8125,16,7,1,0.097578093725
6196,1-1,1-4,Serving,AD-40,0.166666666667,24,7,1,0.0760725774313
6197,1-1,4-1,Returning,40-AD,0.833333333333,24,7,-1,0.0760725774313
6198,1-1,1-4,Serving,Start of Game,0.226804123711,97,0,0,0.0425191301007
6199,1-1,4-1,Returning,Start of Game,0.773195876289,97,0,0,0.0425191301007
6200,1-1,1-5,Serving,0-15,0.166666666667,18,1,-1,0.0878410461158
6201,1-1,5-1,Returning,15-0,0.833333333333,18,1,1,0.0878410461158
6202,1-1,1-5,Serving,0-30,0.3,10,2,-2,0.144913767462
6203,1-1,5-1,Returning,30-0,0.7,10,2,2,0.144913767462
6204,1-1,1-5,Serving,0-40,0.2,5,3,-3,0.1788854382
6205,1-1,5-1,Returning,40-0,0.8,5,3,3,0.1788854382
6206,1-1,1-5,Serving,15-0,0.230769230769,26,1,1,0.0826286393122
6207,1-1,5-1,Returning,0-15,0.769230769231,26,1,-1,0.0826286393122
6208,1-1,1-5,Serving,15-15,0.0588235294118,17,2,0,0.0570672058909
6209,1-1,5-1,Returning,15-15,0.941176470588,17,2,0,0.0570672058909
6210,1-1,1-5,Serving,15-30,0.142857142857,14,3,-1,0.0935219529583
6211,1-1,5-1,Returning,30-15,0.857142857143,14,3,1,0.0935219529583
6212,1-1,1-5,Serving,15-40,0.0,11,4,-2,0.0
6213,1-1,5-1,Returning,40-15,1.0,11,4,2,0.0
6214,1-1,1-5,Serving,30-0,0.294117647059,17,2,2,0.110510169015
6215,1-1,5-1,Returning,0-30,0.705882352941,17,2,-2,0.110510169015
6216,1-1,1-5,Serving,30-15,0.0833333333333,12,3,1,0.079785592313
6217,1-1,5-1,Returning,15-30,0.916666666667,12,3,-1,0.079785592313
6218,1-1,1-5,Serving,30-30,0.153846153846,13,4,0,0.100068251629
6219,1-1,5-1,Returning,30-30,0.846153846154,13,4,0,0.100068251629
6220,1-1,1-5,Serving,30-40,0.0,13,5,-1,0.0
6221,1-1,5-1,Returning,40-30,1.0,13,5,1,0.0
6222,1-1,1-5,Serving,40-0,0.384615384615,13,3,3,0.13493200297
6223,1-1,5-1,Returning,0-40,0.615384615385,13,3,-3,0.13493200297
6224,1-1,1-5,Serving,40-15,0.333333333333,9,4,2,0.157134840264
6225,1-1,5-1,Returning,15-40,0.666666666667,9,4,-2,0.157134840264
6226,1-1,1-5,Serving,40-30,0.363636363636,11,5,1,0.145040733676
6227,1-1,5-1,Returning,30-40,0.636363636364,11,5,-1,0.145040733676
6228,1-1,1-5,Serving,40-40,0.0322580645161,31,6,0,0.0317335081831
6229,1-1,5-1,Returning,40-40,0.967741935484,31,6,0,0.0317335081831
6230,1-1,1-5,Serving,40-AD,0.0,14,7,-1,0.0
6231,1-1,5-1,Returning,AD-40,1.0,14,7,1,0.0
6232,1-1,1-5,Serving,AD-40,0.0588235294118,17,7,1,0.0570672058909
6233,1-1,5-1,Returning,40-AD,0.941176470588,17,7,-1,0.0570672058909
6234,1-1,1-5,Serving,Start of Game,0.204545454545,44,0,0,0.0608101762511
6235,1-1,5-1,Returning,Start of Game,0.795454545455,44,0,0,0.0608101762511
6236,1-1,2-0,Serving,0-15,0.827586206897,29,1,-1,0.0701445003746
6237,1-1,0-2,Returning,15-0,0.172413793103,29,1,1,0.0701445003746
6238,1-1,2-0,Serving,0-30,0.833333333333,12,2,-2,0.107582870728
6239,1-1,0-2,Returning,30-0,0.166666666667,12,2,2,0.107582870728
6240,1-1,2-0,Serving,0-40,0.666666666667,3,3,-3,0.272165526976
6241,1-1,0-2,Returning,40-0,0.333333333333,3,3,3,0.272165526976
6242,1-1,2-0,Serving,15-0,0.732394366197,71,1,1,0.0525401065532
6243,1-1,0-2,Returning,0-15,0.267605633803,71,1,-1,0.0525401065532
6244,1-1,2-0,Serving,15-15,0.774193548387,31,2,0,0.0750951864835
6245,1-1,0-2,Returning,15-15,0.225806451613,31,2,0,0.0750951864835
6246,1-1,2-0,Serving,15-30,0.789473684211,19,3,-1,0.0935287701725
6247,1-1,0-2,Returning,30-15,0.210526315789,19,3,1,0.0935287701725
6248,1-1,2-0,Serving,15-40,0.8,10,4,-2,0.126491106407
6249,1-1,0-2,Returning,40-15,0.2,10,4,2,0.126491106407
6250,1-1,2-0,Serving,30-0,0.736842105263,57,2,2,0.058325435632
6251,1-1,0-2,Returning,0-30,0.263157894737,57,2,-2,0.058325435632
6252,1-1,2-0,Serving,30-15,0.8,35,3,1,0.0676123403783
6253,1-1,0-2,Returning,15-30,0.2,35,3,-1,0.0676123403783
6254,1-1,2-0,Serving,30-30,0.75,28,4,0,0.0818317088385
6255,1-1,0-2,Returning,30-30,0.25,28,4,0,0.0818317088385
6256,1-1,2-0,Serving,30-40,0.8125,16,5,-1,0.097578093725
6257,1-1,0-2,Returning,40-30,0.1875,16,5,1,0.097578093725
6258,1-1,2-0,Serving,40-0,0.720930232558,43,3,3,0.0684019978529
6259,1-1,0-2,Returning,0-40,0.279069767442,43,3,-3,0.0684019978529
6260,1-1,2-0,Serving,40-15,0.806451612903,31,4,2,0.0709582814619
6261,1-1,0-2,Returning,15-40,0.193548387097,31,4,-2,0.0709582814619
6262,1-1,2-0,Serving,40-30,0.807692307692,26,5,1,0.0772920146604
6263,1-1,0-2,Returning,30-40,0.192307692308,26,5,-1,0.0772920146604
6264,1-1,2-0,Serving,40-40,0.68,25,6,0,0.0932952303175
6265,1-1,0-2,Returning,40-40,0.32,25,6,0,0.0932952303175
6266,1-1,2-0,Serving,40-AD,0.714285714286,7,7,-1,0.170746944191
6267,1-1,0-2,Returning,AD-40,0.285714285714,7,7,1,0.170746944191
6268,1-1,2-0,Serving,AD-40,0.666666666667,18,7,1,0.111111111111
6269,1-1,0-2,Returning,40-AD,0.333333333333,18,7,-1,0.111111111111
6270,1-1,2-0,Serving,Start of Game,0.76,100,0,0,0.0427083130081
6271,1-1,0-2,Returning,Start of Game,0.24,100,0,0,0.0427083130081
6272,1-1,2-1,Serving,0-15,0.612244897959,49,1,-1,0.0696054599785
6273,1-1,1-2,Returning,15-0,0.387755102041,49,1,1,0.0696054599785
6274,1-1,2-1,Serving,0-30,0.388888888889,18,2,-2,0.114904385611
6275,1-1,1-2,Returning,30-0,0.611111111111,18,2,2,0.114904385611
6276,1-1,2-1,Serving,0-40,0.4,5,3,-3,0.219089023002
6277,1-1,1-2,Returning,40-0,0.6,5,3,3,0.219089023002
6278,1-1,2-1,Serving,15-0,0.776595744681,94,1,1,0.0429614862188
6279,1-1,1-2,Returning,0-15,0.223404255319,94,1,-1,0.0429614862188
6280,1-1,2-1,Serving,15-15,0.704918032787,61,2,0,0.0583950087468
6281,1-1,1-2,Returning,15-15,0.295081967213,61,2,0,0.0583950087468
6282,1-1,2-1,Serving,15-30,0.527777777778,36,3,-1,0.0832046331278
6283,1-1,1-2,Returning,30-15,0.472222222222,36,3,1,0.0832046331278
6284,1-1,2-1,Serving,15-40,0.5,18,4,-2,0.117851130198
6285,1-1,1-2,Returning,40-15,0.5,18,4,2,0.117851130198
6286,1-1,2-1,Serving,30-0,0.828125,64,2,2,0.0471589705768
6287,1-1,1-2,Returning,0-30,0.171875,64,2,-2,0.0471589705768
6288,1-1,2-1,Serving,30-15,0.806451612903,62,3,1,0.0501750820031
6289,1-1,1-2,Returning,15-30,0.193548387097,62,3,-1,0.0501750820031
6290,1-1,2-1,Serving,30-30,0.604651162791,43,4,0,0.0745604381235
6291,1-1,1-2,Returning,30-30,0.395348837209,43,4,0,0.0745604381235
6292,1-1,2-1,Serving,30-40,0.5,30,5,-1,0.0912870929175
6293,1-1,1-2,Returning,40-30,0.5,30,5,1,0.0912870929175
6294,1-1,2-1,Serving,40-0,0.8,40,3,3,0.0632455532034
6295,1-1,1-2,Returning,0-40,0.2,40,3,-3,0.0632455532034
6296,1-1,2-1,Serving,40-15,0.814814814815,54,4,2,0.0528610394184
6297,1-1,1-2,Returning,15-40,0.185185185185,54,4,-2,0.0528610394184
6298,1-1,2-1,Serving,40-30,0.75,40,5,1,0.0684653196881
6299,1-1,1-2,Returning,30-40,0.25,40,5,-1,0.0684653196881
6300,1-1,2-1,Serving,40-40,0.641509433962,53,6,0,0.0658722434316
6301,1-1,1-2,Returning,40-40,0.358490566038,53,6,0,0.0658722434316
6302,1-1,2-1,Serving,40-AD,0.5625,16,7,-1,0.124019592706
6303,1-1,1-2,Returning,AD-40,0.4375,16,7,1,0.124019592706
6304,1-1,2-1,Serving,AD-40,0.675675675676,37,7,1,0.0769587564124
6305,1-1,1-2,Returning,40-AD,0.324324324324,37,7,-1,0.0769587564124
6306,1-1,2-1,Serving,Start of Game,0.72027972028,143,0,0,0.0375357028021
6307,1-1,1-2,Returning,Start of Game,0.27972027972,143,0,0,0.0375357028021
6308,1-1,2-2,Serving,0-15,0.436363636364,110,1,-1,0.0472854401215
6309,1-1,2-2,Returning,15-0,0.563636363636,110,1,1,0.0472854401215
6310,1-1,2-2,Serving,0-30,0.435897435897,39,2,-2,0.0794033618864
6311,1-1,2-2,Returning,30-0,0.564102564103,39,2,2,0.0794033618864
6312,1-1,2-2,Serving,0-40,0.4,15,3,-3,0.126491106407
6313,1-1,2-2,Returning,40-0,0.6,15,3,3,0.126491106407
6314,1-1,2-2,Serving,15-0,0.545977011494,174,1,1,0.0377443087294
6315,1-1,2-2,Returning,0-15,0.454022988506,174,1,-1,0.0377443087294
6316,1-1,2-2,Serving,15-15,0.518518518519,135,2,0,0.0430036229716
6317,1-1,2-2,Returning,15-15,0.481481481481,135,2,0,0.0430036229716
6318,1-1,2-2,Serving,15-30,0.388059701493,67,3,-1,0.059534183028
6319,1-1,2-2,Returning,30-15,0.611940298507,67,3,1,0.059534183028
6320,1-1,2-2,Serving,15-40,0.366666666667,30,4,-2,0.0879814795326
6321,1-1,2-2,Returning,40-15,0.633333333333,30,4,2,0.0879814795326
6322,1-1,2-2,Serving,30-0,0.509090909091,110,2,2,0.0476652489548
6323,1-1,2-2,Returning,0-30,0.490909090909,110,2,-2,0.0476652489548
6324,1-1,2-2,Serving,30-15,0.55,140,3,1,0.0420458932936
6325,1-1,2-2,Returning,15-30,0.45,140,3,-1,0.0420458932936
6326,1-1,2-2,Serving,30-30,0.446808510638,94,4,0,0.0512784083651
6327,1-1,2-2,Returning,30-30,0.553191489362,94,4,0,0.0512784083651
6328,1-1,2-2,Serving,30-40,0.31914893617,47,5,-1,0.0679945073989
6329,1-1,2-2,Returning,40-30,0.68085106383,47,5,1,0.0679945073989
6330,1-1,2-2,Serving,40-0,0.548387096774,62,3,3,0.0632020172281
6331,1-1,2-2,Returning,0-40,0.451612903226,62,3,-3,0.0632020172281
6332,1-1,2-2,Serving,40-15,0.592920353982,113,4,2,0.0462166701542
6333,1-1,2-2,Returning,15-40,0.407079646018,113,4,-2,0.0462166701542
6334,1-1,2-2,Serving,40-30,0.557692307692,104,5,1,0.0487015634753
6335,1-1,2-2,Returning,30-40,0.442307692308,104,5,-1,0.0487015634753
6336,1-1,2-2,Serving,40-40,0.412280701754,114,6,0,0.0461029858525
6337,1-1,2-2,Returning,40-40,0.587719298246,114,6,0,0.0461029858525
6338,1-1,2-2,Serving,40-AD,0.297297297297,37,7,-1,0.0751415986415
6339,1-1,2-2,Returning,AD-40,0.702702702703,37,7,1,0.0751415986415
6340,1-1,2-2,Serving,AD-40,0.467532467532,77,7,1,0.0568600308499
6341,1-1,2-2,Returning,40-AD,0.532467532468,77,7,-1,0.0568600308499
6342,1-1,2-2,Serving,Start of Game,0.503521126761,284,0,0,0.02966880574
6343,1-1,2-2,Returning,Start of Game,0.496478873239,284,0,0,0.02966880574
6344,1-1,2-3,Serving,0-15,0.348837209302,86,1,-1,0.0513933543243
6345,1-1,3-2,Returning,15-0,0.651162790698,86,1,1,0.0513933543243
6346,1-1,2-3,Serving,0-30,0.441176470588,34,2,-2,0.0851538041683
6347,1-1,3-2,Returning,30-0,0.558823529412,34,2,2,0.0851538041683
6348,1-1,2-3,Serving,0-40,0.333333333333,12,3,-3,0.136082763488
6349,1-1,3-2,Returning,40-0,0.666666666667,12,3,3,0.136082763488
6350,1-1,2-3,Serving,15-0,0.5,170,1,1,0.0383482494424
6351,1-1,3-2,Returning,0-15,0.5,170,1,-1,0.0383482494424
6352,1-1,2-3,Serving,15-15,0.381818181818,110,2,0,0.0463222956186
6353,1-1,3-2,Returning,15-15,0.618181818182,110,2,0,0.0463222956186
6354,1-1,2-3,Serving,15-30,0.457627118644,59,3,-1,0.0648602851671
6355,1-1,3-2,Returning,30-15,0.542372881356,59,3,1,0.0648602851671
6356,1-1,2-3,Serving,15-40,0.464285714286,28,4,-2,0.0942497612342
6357,1-1,3-2,Returning,40-15,0.535714285714,28,4,2,0.0942497612342
6358,1-1,2-3,Serving,30-0,0.517857142857,112,2,2,0.0472154184155
6359,1-1,3-2,Returning,0-30,0.482142857143,112,2,-2,0.0472154184155
6360,1-1,2-3,Serving,30-15,0.415254237288,118,3,1,0.0453627708648
6361,1-1,3-2,Returning,15-30,0.584745762712,118,3,-1,0.0453627708648
6362,1-1,2-3,Serving,30-30,0.4375,80,4,0,0.0554632479666
6363,1-1,3-2,Returning,30-30,0.5625,80,4,0,0.0554632479666
6364,1-1,2-3,Serving,30-40,0.369565217391,46,5,-1,0.0711683196932
6365,1-1,3-2,Returning,40-30,0.630434782609,46,5,1,0.0711683196932
6366,1-1,2-3,Serving,40-0,0.522388059701,67,3,3,0.0610234570488
6367,1-1,3-2,Returning,0-40,0.477611940299,67,3,-3,0.0610234570488
6368,1-1,2-3,Serving,40-15,0.397959183673,98,4,2,0.0494446373357
6369,1-1,3-2,Returning,15-40,0.602040816327,98,4,-2,0.0494446373357
6370,1-1,2-3,Serving,40-30,0.477272727273,88,5,1,0.0532450884498
6371,1-1,3-2,Returning,30-40,0.522727272727,88,5,-1,0.0532450884498
6372,1-1,2-3,Serving,40-40,0.383333333333,120,6,0,0.0443836389609
6373,1-1,3-2,Returning,40-40,0.616666666667,120,6,0,0.0443836389609
6374,1-1,2-3,Serving,40-AD,0.325581395349,43,7,-1,0.0714595592823
6375,1-1,3-2,Returning,AD-40,0.674418604651,43,7,1,0.0714595592823
6376,1-1,2-3,Serving,AD-40,0.415584415584,77,7,1,0.0561623353369
6377,1-1,3-2,Returning,40-AD,0.584415584416,77,7,-1,0.0561623353369
6378,1-1,2-3,Serving,Start of Game,0.44921875,256,0,0,0.0310884112658
6379,1-1,3-2,Returning,Start of Game,0.55078125,256,0,0,0.0310884112658
6380,1-1,2-4,Serving,0-15,0.204081632653,49,1,-1,0.0575755616855
6381,1-1,4-2,Returning,15-0,0.795918367347,49,1,1,0.0575755616855
6382,1-1,2-4,Serving,0-30,0.304347826087,23,2,-2,0.0959438755422
6383,1-1,4-2,Returning,30-0,0.695652173913,23,2,2,0.0959438755422
6384,1-1,2-4,Serving,0-40,0.272727272727,11,3,-3,0.134281626523
6385,1-1,4-2,Returning,40-0,0.727272727273,11,3,3,0.134281626523
6386,1-1,2-4,Serving,15-0,0.236111111111,72,1,1,0.0500503433112
6387,1-1,4-2,Returning,0-15,0.763888888889,72,1,-1,0.0500503433112
6388,1-1,2-4,Serving,15-15,0.206896551724,58,2,0,0.0531897009426
6389,1-1,4-2,Returning,15-15,0.793103448276,58,2,0,0.0531897009426
6390,1-1,2-4,Serving,15-30,0.15625,32,3,-1,0.0641862372076
6391,1-1,4-2,Returning,30-15,0.84375,32,3,1,0.0641862372076
6392,1-1,2-4,Serving,15-40,0.25,12,4,-2,0.125
6393,1-1,4-2,Returning,40-15,0.75,12,4,2,0.125
6394,1-1,2-4,Serving,30-0,0.2,40,2,2,0.0632455532034
6395,1-1,4-2,Returning,0-30,0.8,40,2,-2,0.0632455532034
6396,1-1,2-4,Serving,30-15,0.245283018868,53,3,1,0.0591000526008
6397,1-1,4-2,Returning,15-30,0.754716981132,53,3,-1,0.0591000526008
6398,1-1,2-4,Serving,30-30,0.208333333333,48,4,0,0.0586178576949
6399,1-1,4-2,Returning,30-30,0.791666666667,48,4,0,0.0586178576949
6400,1-1,2-4,Serving,30-40,0.25,24,5,-1,0.0883883476483
6401,1-1,4-2,Returning,40-30,0.75,24,5,1,0.0883883476483
6402,1-1,2-4,Serving,40-0,0.24,25,3,3,0.0854166260163
6403,1-1,4-2,Returning,0-40,0.76,25,3,-3,0.0854166260163
6404,1-1,2-4,Serving,40-15,0.25641025641,39,4,2,0.069920107672
6405,1-1,4-2,Returning,15-40,0.74358974359,39,4,-2,0.069920107672
